user_id,risk_level,fraud_count,risk_score
USER_155699,1,1,24
USER_132379,3,3,96
USER_041792,1,1,28
USER_175961,1,0,15
USER_162170,3,8,75
USER_153600,2,3,46
USER_197828,2,3,51
USER_132530,1,0,27
USER_121103,3,8,74
USER_067484,3,6,93
USER_163781,1,1,20
USER_044016,2,3,57
USER_058579,2,2,43
USER_026590,1,1,31
USER_007256,1,1,39
USER_096122,3,7,97
USER_170168,2,3,46
USER_069992,2,1,62
USER_182235,1,0,19
USER_063123,1,1,34
USER_050359,2,3,65
USER_157802,3,5,80
USER_128352,2,3,41
USER_096903,2,3,57
USER_010749,1,1,20
USER_092454,1,1,21
USER_081517,1,0,17
USER_071210,1,0,38
USER_187525,1,1,12
USER_084769,1,0,21
USER_144326,1,1,32
USER_118928,2,1,47
USER_107668,3,8,79
USER_001889,1,0,30
USER_044082,1,1,25
USER_046942,3,5,83
USER_114310,3,6,81
USER_115039,2,1,68
USER_166554,1,1,19
USER_090403,2,1,41
USER_198326,2,3,49
USER_191270,1,1,23
USER_006383,2,1,55
USER_017859,1,1,36
USER_136911,1,0,15
USER_041218,1,0,17
USER_080578,1,0,27
USER_011053,3,5,88
USER_194681,1,1,10
USER_095950,1,0,20
USER_068506,1,1,38
USER_129048,3,3,78
USER_105840,3,8,75
USER_085086,2,3,56
USER_015756,1,1,19
USER_038319,2,2,53
USER_124690,1,1,39
USER_115811,1,1,14
USER_082673,3,9,89
USER_124392,2,2,62
USER_102577,2,2,64
USER_053322,1,0,38
USER_166872,1,1,15
USER_079788,1,0,29
USER_162727,2,1,51
USER_083602,1,0,21
USER_176972,1,0,31
USER_118232,2,2,50
USER_193689,3,7,87
USER_154431,1,0,17
USER_108883,1,1,10
USER_093749,2,2,64
USER_167108,1,0,10
USER_031381,2,1,41
USER_016522,1,1,25
USER_161201,2,1,43
USER_142741,1,0,14
USER_123545,3,4,79
USER_116175,1,0,11
USER_084377,1,1,12
USER_084369,1,0,21
USER_030646,1,0,21
USER_007924,2,1,56
USER_021939,1,1,19
USER_113837,1,0,29
USER_109077,2,1,65
USER_154362,1,0,29
USER_192209,3,8,81
USER_169688,1,0,38
USER_040701,1,0,33
USER_151231,3,6,94
USER_088505,2,1,64
USER_098588,2,1,59
USER_043691,3,9,78
USER_045401,2,2,59
USER_111361,3,9,98
USER_193803,3,5,79
USER_071459,3,6,78
USER_006076,3,8,85
USER_084899,2,3,67
USER_109923,1,1,27
USER_038478,2,3,51
USER_024934,1,0,26
USER_199908,1,0,11
USER_002997,1,0,24
USER_057067,1,1,21
USER_030684,2,2,63
USER_084189,1,1,24
USER_096814,1,0,22
USER_112154,2,3,64
USER_163567,1,1,38
USER_164095,1,0,36
USER_185165,1,0,34
USER_167073,1,1,24
USER_087708,1,0,25
USER_137722,3,4,99
USER_015938,1,1,14
USER_061782,3,5,87
USER_190542,1,1,27
USER_017513,1,0,13
USER_193470,3,3,87
USER_078503,1,1,24
USER_164863,1,0,29
USER_106498,1,0,15
USER_076385,2,1,44
USER_123539,3,6,82
USER_082532,1,0,12
USER_065418,1,0,23
USER_167335,3,4,71
USER_165474,2,1,56
USER_057522,3,9,76
USER_090473,2,1,64
USER_133962,3,6,96
USER_007963,2,2,63
USER_057926,1,0,28
USER_004381,2,3,49
USER_055292,1,0,25
USER_156221,1,1,23
USER_011937,3,6,77
USER_076346,3,9,99
USER_088047,2,1,56
USER_057810,1,1,34
USER_048859,1,0,26
USER_174259,1,0,15
USER_096063,3,3,81
USER_064956,2,3,41
USER_047412,1,1,23
USER_099974,1,0,23
USER_164185,1,0,15
USER_067124,2,3,63
USER_121277,2,1,42
USER_062473,2,1,64
USER_082331,1,1,30
USER_178733,3,3,77
USER_065744,1,1,30
USER_083394,2,2,47
USER_198226,1,1,29
USER_006526,1,0,16
USER_011334,2,3,42
USER_075727,2,2,46
USER_001567,1,1,23
USER_116674,2,1,62
USER_168399,2,3,53
USER_033903,2,2,59
USER_104178,2,1,43
USER_121508,1,0,15
USER_061109,2,2,46
USER_025622,2,2,46
USER_156740,1,0,20
USER_128809,1,0,18
USER_050050,1,1,35
USER_123716,3,9,91
USER_097673,2,2,69
USER_160656,2,3,64
USER_128973,2,3,43
USER_176570,2,1,42
USER_183667,1,0,24
USER_000669,1,1,27
USER_018016,2,3,40
USER_129787,1,1,29
USER_028794,3,3,76
USER_169254,3,8,99
USER_041503,1,0,23
USER_162986,2,3,48
USER_073758,2,3,50
USER_072066,3,4,88
USER_077349,3,9,92
USER_142001,1,1,39
USER_135874,2,2,41
USER_013641,3,3,98
USER_150981,2,3,53
USER_129566,1,0,32
USER_034455,1,1,32
USER_104277,2,1,45
USER_160706,3,4,73
USER_162837,1,1,22
USER_048837,3,7,91
USER_171180,3,8,95
USER_185827,1,1,33
USER_073665,1,1,20
USER_166642,1,0,17
USER_074373,2,2,43
USER_181054,1,1,33
USER_000798,3,7,99
USER_045063,1,0,24
USER_109802,1,1,26
USER_157570,1,0,30
USER_088942,2,1,40
USER_060726,2,2,64
USER_078167,1,1,25
USER_181479,3,9,96
USER_012143,3,6,74
USER_158657,3,9,86
USER_137498,1,1,20
USER_058362,1,1,26
USER_097964,2,1,44
USER_179810,1,1,30
USER_192656,2,2,50
USER_120865,1,0,33
USER_137140,2,2,45
USER_153637,3,7,97
USER_088887,1,0,11
USER_152820,1,1,30
USER_084349,1,1,37
USER_023137,1,0,15
USER_081972,1,0,38
USER_145481,2,1,40
USER_074799,1,1,26
USER_007585,1,1,34
USER_024725,1,1,10
USER_146042,1,1,20
USER_153936,1,0,21
USER_041611,1,0,26
USER_146367,1,1,30
USER_014229,3,6,86
USER_033635,2,2,46
USER_009870,1,1,26
USER_042897,1,1,31
USER_061284,1,0,10
USER_171356,3,8,88
USER_076651,1,0,35
USER_145986,2,2,61
USER_052149,3,4,88
USER_179479,2,3,44
USER_127061,3,4,86
USER_118966,2,2,69
USER_075176,1,1,15
USER_099522,2,3,47
USER_173200,1,0,11
USER_136953,2,2,47
USER_025114,2,1,43
USER_082363,2,1,62
USER_103962,1,0,29
USER_042089,1,1,24
USER_177533,2,2,69
USER_109827,1,0,10
USER_082207,3,8,85
USER_077108,2,1,55
USER_017390,2,3,53
USER_123659,1,1,30
USER_139711,1,1,34
USER_013689,2,2,43
USER_093623,1,1,24
USER_170730,3,9,89
USER_127098,3,9,96
USER_012197,2,3,59
USER_193099,1,0,17
USER_182293,3,4,71
USER_042584,1,0,31
USER_048263,2,3,68
USER_041928,1,0,21
USER_119092,2,3,51
USER_072873,1,1,28
USER_155533,3,7,91
USER_106012,1,0,13
USER_044985,1,0,25
USER_063019,3,9,88
USER_150819,1,0,28
USER_110755,2,2,66
USER_006099,1,1,15
USER_114889,1,0,31
USER_013482,2,1,61
USER_112512,1,1,23
USER_150575,2,2,48
USER_076647,1,1,22
USER_150844,2,2,60
USER_089095,2,1,46
USER_053551,3,6,78
USER_189474,1,1,18
USER_021610,1,0,35
USER_155072,2,2,65
USER_066358,3,8,72
USER_107506,1,1,10
USER_105975,3,7,82
USER_189772,3,9,91
USER_022620,1,0,33
USER_026571,1,1,10
USER_085876,1,1,26
USER_028724,1,1,25
USER_062333,3,7,78
USER_161475,1,0,38
USER_000897,2,2,60
USER_059474,3,5,83
USER_002894,2,3,67
USER_097395,2,2,61
USER_172496,3,8,78
USER_169306,2,3,57
USER_144018,3,3,90
USER_003495,2,1,52
USER_153863,1,0,31
USER_100583,2,2,43
USER_171448,2,3,61
USER_198346,3,4,86
USER_184302,1,1,22
USER_017931,1,1,35
USER_069404,1,0,16
USER_080265,1,0,30
USER_197442,1,1,36
USER_146765,3,8,95
USER_052103,1,1,38
USER_042896,1,1,10
USER_015907,3,8,96
USER_058321,3,8,84
USER_181648,2,1,66
USER_023645,1,1,21
USER_124483,3,5,70
USER_155701,2,2,68
USER_083620,3,4,89
USER_108656,2,1,59
USER_140267,1,1,33
USER_174837,1,0,31
USER_165981,3,3,78
USER_068874,1,0,30
USER_189043,1,0,23
USER_101503,2,2,57
USER_040708,2,3,46
USER_114858,3,5,77
USER_188989,1,0,17
USER_024644,2,1,49
USER_154488,1,0,34
USER_154789,3,8,78
USER_189190,2,2,57
USER_039512,1,0,14
USER_013871,2,3,58
USER_010618,2,1,53
USER_162739,1,0,14
USER_099731,1,0,13
USER_127169,1,1,19
USER_160487,2,3,67
USER_152106,1,0,11
USER_167051,1,0,34
USER_020957,3,6,85
USER_126605,3,7,72
USER_061705,1,0,24
USER_056406,1,1,38
USER_150348,2,1,46
USER_045770,3,6,80
USER_060061,1,0,30
USER_015346,3,5,80
USER_141624,2,1,62
USER_090945,2,2,51
USER_134770,1,1,21
USER_127534,2,2,51
USER_036217,1,1,36
USER_131323,2,2,65
USER_116276,2,3,45
USER_195488,1,1,11
USER_161405,3,4,95
USER_157075,2,2,67
USER_080051,1,1,39
USER_183300,2,2,54
USER_029849,1,1,11
USER_037182,1,0,30
USER_119769,2,3,40
USER_167099,1,1,30
USER_071628,1,0,15
USER_159655,1,1,34
USER_192472,1,0,25
USER_105082,1,1,21
USER_095920,2,3,41
USER_007295,1,0,16
USER_182313,2,1,65
USER_123227,2,1,66
USER_108658,2,3,65
USER_118346,1,1,35
USER_123804,2,2,61
USER_068254,1,1,33
USER_122393,2,1,47
USER_044848,2,1,46
USER_022350,1,1,22
USER_020341,1,1,30
USER_026073,1,1,34
USER_161284,1,0,31
USER_001301,3,9,76
USER_147635,2,1,58
USER_164786,1,1,35
USER_177335,1,0,21
USER_068623,1,0,35
USER_170335,2,3,55
USER_119109,2,1,46
USER_025084,2,2,42
USER_051931,3,7,85
USER_161850,2,3,41
USER_099339,1,1,24
USER_066780,2,1,48
USER_134232,2,1,48
USER_184650,3,8,94
USER_084063,2,3,55
USER_184571,2,1,68
USER_031941,3,6,74
USER_026368,2,2,51
USER_058560,1,1,39
USER_115350,1,1,37
USER_049135,1,1,15
USER_147748,1,0,16
USER_090561,1,1,34
USER_065112,2,1,56
USER_008694,1,1,21
USER_173798,2,3,63
USER_122983,1,1,11
USER_172106,1,0,39
USER_039882,2,3,47
USER_038374,2,2,55
USER_077141,1,1,16
USER_134169,3,3,89
USER_109651,1,1,13
USER_025428,3,7,89
USER_106497,3,6,89
USER_179601,2,1,60
USER_176400,1,1,34
USER_150240,3,8,94
USER_130103,3,8,97
USER_028598,2,3,63
USER_140413,1,1,10
USER_167838,1,0,15
USER_182899,1,0,23
USER_043541,2,1,69
USER_047431,3,4,97
USER_059544,2,1,50
USER_131711,1,0,36
USER_165185,3,3,71
USER_136396,1,0,15
USER_044692,1,1,39
USER_100949,2,1,67
USER_008384,3,4,87
USER_162962,1,1,27
USER_073717,1,1,14
USER_101883,1,0,13
USER_095168,1,0,32
USER_198312,1,0,18
USER_131934,2,1,50
USER_121547,1,0,34
USER_015828,1,0,24
USER_049293,2,2,40
USER_138506,1,0,23
USER_092841,2,1,43
USER_107526,1,0,29
USER_181007,1,1,11
USER_030330,3,8,99
USER_080556,1,1,39
USER_110810,2,2,52
USER_101867,3,3,91
USER_050448,2,3,40
USER_104994,1,1,10
USER_138264,1,0,11
USER_006091,1,0,20
USER_122832,2,3,65
USER_113365,1,1,13
USER_187001,1,1,17
USER_087632,2,2,59
USER_197037,2,3,47
USER_039944,2,1,46
USER_114073,1,0,28
USER_138753,3,5,74
USER_106448,2,2,45
USER_165065,1,1,19
USER_002495,2,3,44
USER_024287,1,1,23
USER_050761,3,9,76
USER_054630,3,8,76
USER_037087,1,0,11
USER_007686,2,2,63
USER_124979,1,0,11
USER_096974,1,0,11
USER_066956,1,0,37
USER_031730,2,2,44
USER_059287,1,1,37
USER_025433,1,0,17
USER_055065,2,3,64
USER_030547,1,0,14
USER_132225,1,0,34
USER_072639,2,2,48
USER_197064,3,8,95
USER_068224,2,1,48
USER_114135,1,0,36
USER_099801,2,1,52
USER_047097,1,0,17
USER_183886,1,1,21
USER_044781,1,1,31
USER_037451,2,1,62
USER_093454,1,1,13
USER_166212,1,1,15
USER_072705,1,1,24
USER_146675,2,3,51
USER_084069,3,4,73
USER_195025,1,1,23
USER_183565,2,2,49
USER_063223,3,3,77
USER_079741,2,3,48
USER_015125,1,1,10
USER_185309,3,3,86
USER_050875,3,4,85
USER_123381,2,2,43
USER_083233,2,2,65
USER_006173,1,0,17
USER_073010,2,1,55
USER_198034,3,9,86
USER_154073,3,9,94
USER_086372,3,6,77
USER_077489,3,5,93
USER_144993,1,1,15
USER_184827,1,0,24
USER_153426,1,0,29
USER_071690,3,8,77
USER_079592,2,1,54
USER_169383,3,3,82
USER_190693,3,4,80
USER_076393,3,8,94
USER_089256,1,0,13
USER_035764,1,1,18
USER_030887,3,5,83
USER_166667,2,1,40
USER_168090,1,1,22
USER_086327,1,0,23
USER_175940,1,0,21
USER_130285,3,5,70
USER_144648,1,0,13
USER_061491,2,2,50
USER_071717,1,1,37
USER_082760,3,9,96
USER_094533,3,8,81
USER_011651,1,0,37
USER_111102,1,0,18
USER_046817,1,1,10
USER_026523,3,7,92
USER_132624,1,0,20
USER_142812,3,6,71
USER_075816,3,8,90
USER_156962,2,2,43
USER_083742,2,3,46
USER_152037,2,2,60
USER_052112,1,1,20
USER_026804,1,0,14
USER_104975,1,1,39
USER_157784,1,0,25
USER_091850,3,8,77
USER_134663,1,0,33
USER_181038,1,0,15
USER_178578,1,1,37
USER_065244,1,1,11
USER_133337,1,0,30
USER_170118,2,1,42
USER_105795,2,3,62
USER_194955,1,0,29
USER_100811,3,4,96
USER_166282,2,2,59
USER_089895,2,2,65
USER_191750,1,0,30
USER_176952,2,1,59
USER_072235,1,1,18
USER_118864,1,0,39
USER_023771,2,2,49
USER_176841,1,0,30
USER_086334,2,2,48
USER_019605,2,1,44
USER_015609,1,0,31
USER_185211,3,3,84
USER_013506,1,1,19
USER_177796,3,6,96
USER_190207,2,3,43
USER_081282,1,1,33
USER_175206,2,3,48
USER_099392,3,5,99
USER_085972,1,0,21
USER_082048,1,1,32
USER_063117,2,3,47
USER_184416,3,5,84
USER_008267,2,3,47
USER_165843,1,1,15
USER_181843,1,1,20
USER_144311,2,2,46
USER_104425,1,0,36
USER_133460,2,2,52
USER_001431,1,1,21
USER_141714,2,1,55
USER_168486,1,1,31
USER_108274,1,0,20
USER_153110,1,1,12
USER_041110,2,3,55
USER_028487,1,1,38
USER_188514,1,0,15
USER_180567,2,2,63
USER_111326,1,0,38
USER_091437,1,0,30
USER_048235,3,6,91
USER_051175,2,3,61
USER_095408,3,4,93
USER_052054,3,7,91
USER_047544,2,1,56
USER_127452,1,0,12
USER_020904,1,0,38
USER_090621,2,2,56
USER_005459,2,1,54
USER_014652,1,1,14
USER_075006,1,0,18
USER_100372,1,0,21
USER_043512,1,0,12
USER_032739,2,1,60
USER_191629,2,1,49
USER_073429,1,1,25
USER_098015,2,1,45
USER_001335,1,1,27
USER_055344,2,2,55
USER_006701,1,0,34
USER_082782,3,8,83
USER_082907,2,2,45
USER_112993,3,4,77
USER_107584,2,1,53
USER_107975,1,1,39
USER_039742,3,9,96
USER_052020,2,3,52
USER_143127,2,3,52
USER_114545,2,1,43
USER_174606,2,3,59
USER_005072,1,0,23
USER_090717,1,0,30
USER_102814,1,0,39
USER_159900,1,1,38
USER_067738,1,1,30
USER_082508,1,0,17
USER_071552,3,5,93
USER_077292,1,1,15
USER_162410,1,1,11
USER_026564,1,0,35
USER_064162,3,3,75
USER_029058,3,7,73
USER_012830,3,5,81
USER_043712,1,0,28
USER_080401,2,3,43
USER_047467,1,1,18
USER_142640,1,0,18
USER_130636,2,1,51
USER_194839,1,0,18
USER_080337,1,0,25
USER_035795,1,0,22
USER_104787,1,0,10
USER_018794,2,1,48
USER_088050,1,0,26
USER_178462,1,0,21
USER_131541,1,1,27
USER_060036,1,0,16
USER_091620,1,0,25
USER_085813,2,3,55
USER_165916,1,0,28
USER_089997,1,1,14
USER_071092,1,1,26
USER_084345,2,2,52
USER_115615,1,0,31
USER_071604,3,9,92
USER_108367,3,9,76
USER_199749,1,1,39
USER_050393,1,0,18
USER_039201,2,2,68
USER_077688,2,1,67
USER_003290,2,2,57
USER_135925,2,3,57
USER_146393,1,1,30
USER_191010,1,1,15
USER_097812,1,0,16
USER_077641,1,1,30
USER_160232,3,3,87
USER_153275,1,1,25
USER_138412,2,1,65
USER_099456,3,7,89
USER_067172,1,0,15
USER_050491,1,1,12
USER_154489,1,0,27
USER_174984,1,0,15
USER_162134,1,1,33
USER_042734,1,0,29
USER_198474,3,8,95
USER_131912,2,3,64
USER_059237,3,9,76
USER_037508,3,5,96
USER_172516,1,1,25
USER_079670,1,1,24
USER_150227,1,0,10
USER_168220,1,0,33
USER_168930,1,0,27
USER_012602,3,5,77
USER_134515,2,3,64
USER_043980,3,3,91
USER_073174,1,0,35
USER_107814,1,0,36
USER_078545,2,2,62
USER_071898,1,0,10
USER_060890,3,3,87
USER_153063,3,6,93
USER_178961,1,1,24
USER_144696,1,0,18
USER_022740,1,1,21
USER_116091,3,7,96
USER_147395,1,1,37
USER_040887,1,0,35
USER_043947,1,1,21
USER_080857,3,5,82
USER_111268,2,2,58
USER_190217,3,5,89
USER_171754,1,0,28
USER_127730,2,3,40
USER_123350,1,1,19
USER_039524,1,0,24
USER_042457,1,0,25
USER_162845,1,1,27
USER_161261,1,1,11
USER_069303,2,1,43
USER_176602,1,1,28
USER_035158,3,5,81
USER_061907,1,0,13
USER_152669,2,1,42
USER_002592,2,3,61
USER_128314,3,6,75
USER_182277,1,1,18
USER_136508,1,1,29
USER_128525,1,1,28
USER_011072,3,6,78
USER_199683,2,3,65
USER_069694,3,8,72
USER_107172,3,9,99
USER_188351,1,1,11
USER_114725,3,9,88
USER_073105,1,0,19
USER_167531,1,0,13
USER_050896,3,5,81
USER_126829,1,1,38
USER_011573,1,0,20
USER_047429,1,1,15
USER_119462,3,9,99
USER_192488,1,1,13
USER_130119,1,0,15
USER_064124,2,3,40
USER_073894,3,3,87
USER_101948,1,0,37
USER_179509,1,1,19
USER_054958,3,4,97
USER_179418,2,2,46
USER_194600,2,3,43
USER_192350,2,3,55
USER_067637,1,1,23
USER_171455,2,2,57
USER_005719,2,1,42
USER_081922,1,0,29
USER_165861,1,0,22
USER_015230,2,3,53
USER_182563,1,1,31
USER_130429,2,3,60
USER_129188,2,2,60
USER_148929,1,0,19
USER_189860,2,3,61
USER_153081,1,0,10
USER_142375,3,7,94
USER_180282,1,0,16
USER_145823,1,1,24
USER_132841,2,2,63
USER_050226,2,2,61
USER_040750,3,7,88
USER_028404,1,1,25
USER_072643,2,2,65
USER_169171,1,1,27
USER_134960,3,3,90
USER_166607,1,0,26
USER_030455,1,0,35
USER_067411,1,0,34
USER_098397,1,0,36
USER_108603,1,1,22
USER_003690,1,1,10
USER_045726,2,3,48
USER_177003,1,0,35
USER_046224,1,1,34
USER_063337,1,1,35
USER_042032,1,1,23
USER_128795,2,3,63
USER_042258,1,0,25
USER_102366,1,1,27
USER_065085,1,1,30
USER_025579,1,1,32
USER_093135,1,0,17
USER_101290,1,0,39
USER_047207,2,1,54
USER_030415,2,2,59
USER_186054,2,2,58
USER_060056,2,2,46
USER_111921,1,0,31
USER_019806,1,1,18
USER_115861,1,1,19
USER_170102,3,7,80
USER_154964,3,7,88
USER_197899,1,0,38
USER_120396,3,4,86
USER_196516,2,3,67
USER_190139,3,8,71
USER_023334,1,0,15
USER_171833,3,8,73
USER_141266,2,1,44
USER_000130,3,6,93
USER_149799,1,0,38
USER_118435,3,8,93
USER_134877,2,1,48
USER_056071,1,0,28
USER_057961,1,1,25
USER_161098,1,1,29
USER_169465,2,3,46
USER_081489,1,1,37
USER_151942,1,0,33
USER_189380,1,1,17
USER_136332,3,8,83
USER_037304,1,0,14
USER_020239,1,1,24
USER_011332,3,9,76
USER_145742,1,1,27
USER_004125,2,3,48
USER_157682,1,0,34
USER_073622,1,0,28
USER_178640,2,1,66
USER_078051,1,0,18
USER_070626,2,3,66
USER_068781,2,3,59
USER_095231,2,3,64
USER_147716,1,1,13
USER_071877,2,2,52
USER_057069,2,3,53
USER_007609,3,4,93
USER_129262,1,0,27
USER_169910,2,2,55
USER_108078,2,3,41
USER_196309,1,0,35
USER_032943,2,3,53
USER_149207,2,3,49
USER_153972,1,0,16
USER_015515,1,1,18
USER_141691,2,3,42
USER_154640,2,1,57
USER_084703,2,2,40
USER_048234,1,0,21
USER_151047,1,0,24
USER_178244,2,1,65
USER_035942,1,0,22
USER_114614,1,0,37
USER_180947,1,1,15
USER_002499,1,1,28
USER_007833,1,0,21
USER_079002,1,1,35
USER_067102,2,3,44
USER_062368,1,1,26
USER_079189,2,1,67
USER_072633,1,1,21
USER_074254,1,1,17
USER_088788,2,1,60
USER_168296,1,1,25
USER_156552,3,6,80
USER_070703,2,3,62
USER_001935,2,1,68
USER_166409,1,1,20
USER_143443,1,0,33
USER_077219,2,2,53
USER_061755,1,0,16
USER_102849,1,1,21
USER_055742,1,0,21
USER_070288,3,7,72
USER_161462,3,9,80
USER_168422,2,1,64
USER_149078,2,1,68
USER_147570,1,0,11
USER_193651,1,0,12
USER_086891,1,0,35
USER_076108,1,0,24
USER_031397,1,0,16
USER_143940,3,9,82
USER_046323,1,0,27
USER_145660,1,0,32
USER_087283,2,1,60
USER_013010,1,1,28
USER_118305,3,3,95
USER_094597,1,1,26
USER_088840,3,4,95
USER_070811,2,1,43
USER_029937,2,2,64
USER_026611,1,1,12
USER_139926,1,1,24
USER_172834,2,3,62
USER_091100,1,1,12
USER_078640,2,2,47
USER_159193,3,9,94
USER_174249,1,0,17
USER_125645,1,0,16
USER_089823,1,1,37
USER_016902,1,0,29
USER_032309,1,0,38
USER_021915,1,1,14
USER_119597,1,0,20
USER_139669,1,0,27
USER_120893,3,4,92
USER_053249,1,0,13
USER_056572,1,1,19
USER_041202,1,1,29
USER_068653,1,1,18
USER_171553,2,2,51
USER_087292,1,1,31
USER_166974,3,9,84
USER_196252,2,1,41
USER_185370,3,9,78
USER_113392,1,1,23
USER_068802,2,3,53
USER_166879,1,1,30
USER_031081,2,1,59
USER_065177,1,0,30
USER_156509,1,0,31
USER_199757,3,4,78
USER_034325,3,4,75
USER_060903,2,3,56
USER_073207,1,1,11
USER_089551,3,4,83
USER_121485,3,3,84
USER_057508,3,3,90
USER_145279,1,1,21
USER_006348,1,0,19
USER_187573,2,2,59
USER_033976,3,6,87
USER_113853,1,0,19
USER_145586,2,3,41
USER_102957,1,0,21
USER_114632,1,1,37
USER_020988,1,1,15
USER_080032,1,0,17
USER_021945,3,7,95
USER_139302,1,0,14
USER_027166,1,1,15
USER_000395,1,0,34
USER_066978,3,4,98
USER_099214,1,1,39
USER_061572,1,1,37
USER_075939,2,3,43
USER_148432,1,1,28
USER_028869,2,2,58
USER_059727,1,1,33
USER_070981,2,2,52
USER_128158,3,9,73
USER_065487,2,1,66
USER_107285,1,0,21
USER_126446,2,2,45
USER_011477,3,3,91
USER_128155,3,6,87
USER_093560,1,1,34
USER_156386,1,1,10
USER_015738,2,2,44
USER_091744,2,3,60
USER_087511,2,2,56
USER_005449,2,3,56
USER_143187,2,2,48
USER_018592,3,5,82
USER_195597,1,1,31
USER_035731,1,1,25
USER_186429,1,1,17
USER_184422,1,0,16
USER_108631,1,0,19
USER_154569,2,3,45
USER_146466,1,0,16
USER_162575,1,1,33
USER_127604,2,3,51
USER_091531,2,3,62
USER_164089,1,1,26
USER_050456,3,6,75
USER_030760,2,3,53
USER_090603,1,0,22
USER_183062,1,0,30
USER_096515,2,1,66
USER_158037,1,0,14
USER_015526,1,0,22
USER_020535,2,2,63
USER_040782,1,1,28
USER_019691,1,1,35
USER_163702,1,0,18
USER_070132,1,0,24
USER_046041,2,1,48
USER_121460,1,0,29
USER_193464,3,3,70
USER_193545,1,0,21
USER_010796,2,1,60
USER_109917,2,2,53
USER_171896,2,3,56
USER_001424,2,1,49
USER_145219,1,1,38
USER_003900,1,1,37
USER_095898,1,1,12
USER_153383,1,1,13
USER_103162,1,1,39
USER_011865,1,0,10
USER_198553,2,1,69
USER_041887,1,1,29
USER_114460,2,3,63
USER_137084,2,1,48
USER_002842,2,1,69
USER_009691,1,1,27
USER_082183,1,0,26
USER_162446,2,2,61
USER_184792,2,3,50
USER_129764,2,2,66
USER_147556,1,0,27
USER_040596,3,7,90
USER_092395,2,2,47
USER_160751,3,3,70
USER_145732,1,0,20
USER_143744,1,0,32
USER_063071,1,0,34
USER_147979,1,0,34
USER_120968,3,4,74
USER_107025,2,1,62
USER_159536,2,1,60
USER_173222,1,0,22
USER_152704,1,0,18
USER_075384,2,2,50
USER_140144,1,0,15
USER_066758,2,1,49
USER_099808,1,0,34
USER_074837,2,1,63
USER_140381,1,0,30
USER_146328,1,1,20
USER_134983,1,0,20
USER_090823,3,4,95
USER_012815,1,1,33
USER_010476,1,0,20
USER_114139,1,0,36
USER_080687,1,1,21
USER_185269,1,0,12
USER_062881,1,1,28
USER_157269,1,0,33
USER_023236,1,1,16
USER_115072,2,2,62
USER_049485,1,1,29
USER_102361,1,1,30
USER_022254,1,1,38
USER_008932,2,3,53
USER_002869,3,7,89
USER_068253,3,9,78
USER_081296,1,1,15
USER_116849,1,1,27
USER_074118,2,3,68
USER_150608,3,3,74
USER_129422,2,2,50
USER_162698,1,1,18
USER_141151,1,1,13
USER_141577,1,1,33
USER_017121,2,3,63
USER_055048,1,1,35
USER_132925,1,1,17
USER_159213,2,3,61
USER_167945,1,1,22
USER_101467,1,0,32
USER_154551,1,1,15
USER_133605,3,9,86
USER_169909,2,1,66
USER_198789,3,6,95
USER_085589,1,0,24
USER_096331,1,0,18
USER_193250,2,1,60
USER_174206,2,2,42
USER_174292,1,1,33
USER_122102,1,1,33
USER_116881,2,1,41
USER_037580,3,9,97
USER_185153,3,7,72
USER_048238,1,1,13
USER_082382,3,9,92
USER_114072,2,2,61
USER_177375,2,1,50
USER_002263,3,8,90
USER_155135,1,1,22
USER_183113,3,7,83
USER_163660,3,5,78
USER_108792,3,7,90
USER_012073,2,3,53
USER_089466,1,0,12
USER_155954,1,0,28
USER_085705,3,7,72
USER_137135,1,1,30
USER_006598,1,1,17
USER_129388,3,6,98
USER_190064,1,1,31
USER_186045,3,5,92
USER_192897,1,0,35
USER_152611,1,1,20
USER_175679,3,8,79
USER_193924,1,1,39
USER_144829,1,0,32
USER_188477,2,2,62
USER_142277,2,1,66
USER_100148,1,1,22
USER_165285,2,1,40
USER_193163,1,0,28
USER_040588,3,4,96
USER_031969,2,2,51
USER_112401,1,0,15
USER_121516,1,0,38
USER_054838,2,3,49
USER_149474,1,1,39
USER_092384,1,1,15
USER_010306,3,4,96
USER_166988,3,7,88
USER_084589,1,1,25
USER_078036,1,1,21
USER_020071,3,4,71
USER_120617,1,1,10
USER_126336,1,1,37
USER_187683,1,0,19
USER_168800,3,3,85
USER_171109,1,1,15
USER_102323,3,7,80
USER_185890,1,0,36
USER_126638,1,1,38
USER_032633,1,0,29
USER_177013,1,1,13
USER_002255,3,3,86
USER_141873,2,2,49
USER_128937,3,3,84
USER_159089,1,0,24
USER_009930,3,8,82
USER_197408,1,1,32
USER_146036,1,1,29
USER_097793,1,1,34
USER_070300,1,0,25
USER_112402,1,1,19
USER_126708,2,3,40
USER_007787,1,0,27
USER_036668,3,4,95
USER_069271,3,3,71
USER_081094,2,3,56
USER_114563,1,0,14
USER_117956,2,2,50
USER_111742,1,0,22
USER_102857,2,2,55
USER_096729,3,6,84
USER_073505,2,3,50
USER_162793,3,9,70
USER_030373,2,2,62
USER_073472,2,3,43
USER_178977,1,1,16
USER_165344,2,1,58
USER_175975,1,1,29
USER_189096,1,1,28
USER_054949,1,0,39
USER_080691,2,1,42
USER_077613,3,3,95
USER_154605,3,7,83
USER_114153,3,9,96
USER_194511,1,1,12
