user_id,risk_level,fraud_count,risk_score
USER_184849,1,0,15
USER_024267,3,3,75
USER_198183,3,6,70
USER_084131,1,1,12
USER_068743,2,3,53
USER_102891,1,1,12
USER_098265,2,1,42
USER_052703,1,0,35
USER_049237,1,1,38
USER_100935,3,4,81
USER_094391,2,3,51
USER_059436,1,0,16
USER_077971,1,1,37
USER_037649,2,2,41
USER_027955,1,0,24
USER_100808,3,4,71
USER_143070,1,1,22
USER_127448,1,1,33
USER_065918,3,5,83
USER_155582,1,0,35
USER_078566,3,6,86
USER_162606,1,1,17
USER_145702,1,0,38
USER_183987,2,1,54
USER_163661,2,3,46
USER_071810,2,2,46
USER_075004,2,3,50
USER_118445,3,6,96
USER_172476,1,0,30
USER_165172,2,1,67
USER_121457,1,0,26
USER_110318,1,0,29
USER_189265,1,1,15
USER_070518,2,1,67
USER_086517,1,1,16
USER_134747,3,7,80
USER_035065,2,3,59
USER_065310,1,0,32
USER_078100,3,3,99
USER_137322,2,1,64
USER_113158,2,3,66
USER_068301,2,1,60
USER_176157,3,3,80
USER_008091,2,3,50
USER_110315,3,7,97
USER_028257,3,3,86
USER_090233,2,1,59
USER_059238,1,1,21
USER_190650,1,1,27
USER_087759,1,1,39
USER_164534,2,3,47
USER_083085,1,1,21
USER_088450,1,1,28
USER_069801,1,1,16
USER_161292,1,1,28
USER_128381,2,3,44
USER_165107,2,2,55
USER_132232,1,1,24
USER_055906,3,6,88
USER_182029,2,1,42
USER_192648,1,0,23
USER_029683,2,3,44
USER_132167,1,1,28
USER_113604,3,9,85
USER_155980,3,5,97
USER_040027,1,0,14
USER_129269,1,1,36
USER_171633,2,3,54
USER_009800,2,3,40
USER_153486,3,7,74
USER_145983,3,6,82
USER_024160,2,1,68
USER_081645,3,9,86
USER_068031,1,1,38
USER_064793,3,3,94
USER_034808,3,9,77
USER_138605,2,1,49
USER_030826,1,1,29
USER_104788,1,1,12
USER_181202,3,6,73
USER_103509,3,4,86
USER_048300,1,1,22
USER_052677,3,9,88
USER_171370,3,5,97
USER_151723,2,1,60
USER_140205,2,2,50
USER_196085,1,1,27
USER_073982,1,0,36
USER_037654,1,0,32
USER_019495,1,0,11
USER_054620,1,1,23
USER_076397,2,2,57
USER_025096,1,0,25
USER_074530,2,1,66
USER_088765,3,5,74
USER_087622,1,0,16
USER_034079,3,5,84
USER_045486,1,0,34
USER_048895,1,1,16
USER_105833,1,0,30
USER_101130,2,1,66
USER_028569,1,1,18
USER_165283,1,0,27
USER_088069,3,9,89
USER_167915,3,3,77
USER_015570,2,1,54
USER_177896,2,3,56
USER_031597,3,3,74
USER_026365,2,2,67
USER_032330,1,0,13
USER_156084,1,0,25
USER_016443,3,6,75
USER_045172,1,1,33
USER_165755,2,3,66
USER_103099,2,1,53
USER_079567,1,0,18
USER_176294,2,3,55
USER_118802,2,3,57
USER_092070,1,1,27
USER_188159,3,3,82
USER_087466,1,1,28
USER_015757,1,1,30
USER_117596,3,3,75
USER_094217,1,0,12
USER_089963,2,1,42
USER_104572,1,0,19
USER_046023,2,1,53
USER_025477,3,9,71
USER_187992,1,0,34
USER_069788,1,0,32
USER_121744,3,9,90
USER_057524,3,8,84
USER_021028,3,5,70
USER_029457,1,0,32
USER_143278,1,0,32
USER_143763,1,0,32
USER_132944,3,9,98
USER_018347,3,3,85
USER_113260,3,5,95
USER_152526,1,1,27
USER_068401,1,0,29
USER_120986,1,0,16
USER_081179,1,0,19
USER_118754,1,1,14
USER_089565,2,3,65
USER_165199,1,1,35
USER_123716,1,0,17
USER_069065,1,0,32
USER_112957,2,3,56
USER_070781,2,3,68
USER_041413,1,0,26
USER_067026,3,9,91
USER_096907,1,0,24
USER_049664,2,2,46
USER_015898,3,8,96
USER_027739,1,1,11
USER_025342,1,0,39
USER_084859,1,0,26
USER_151896,1,0,28
USER_066289,1,0,34
USER_018730,1,0,27
USER_174233,2,2,42
USER_073659,2,1,55
USER_193592,1,0,16
USER_139607,1,0,24
USER_158104,2,1,48
USER_157902,2,2,64
USER_141006,2,3,47
USER_131826,2,1,42
USER_027027,2,2,66
USER_117228,3,3,70
USER_181730,1,1,24
USER_006845,1,1,33
USER_139513,1,1,20
USER_012279,1,1,21
USER_198657,3,6,93
USER_017546,1,0,18
USER_017591,3,7,73
USER_071151,1,1,16
USER_135573,1,0,10
USER_113893,1,0,11
USER_012770,1,0,20
USER_068247,2,3,63
USER_167059,3,6,86
USER_044620,3,3,84
USER_010135,2,1,52
USER_162635,1,1,18
USER_030112,2,3,48
USER_069970,3,7,94
USER_103051,2,3,40
USER_108377,1,1,14
USER_183666,1,1,19
USER_108725,1,1,26
USER_132769,1,0,15
USER_170566,3,9,73
USER_169730,3,9,88
USER_192308,1,1,30
USER_193845,1,0,33
USER_084030,1,1,26
USER_062539,1,1,29
USER_124995,3,8,93
USER_031404,1,1,17
USER_095294,1,1,30
USER_094466,1,1,17
USER_073537,1,1,20
USER_000150,1,0,13
USER_126403,2,3,67
USER_080377,2,3,59
USER_125464,3,6,75
USER_086764,1,1,15
USER_027107,1,1,16
USER_162409,3,9,75
USER_022238,2,2,59
USER_127209,1,0,17
USER_160419,3,5,80
USER_044853,1,1,15
USER_056900,2,2,45
USER_061159,2,1,44
USER_194170,1,0,11
USER_163594,2,2,58
USER_183226,1,0,23
USER_162391,3,7,72
USER_004114,1,0,10
USER_197079,1,1,32
USER_133291,1,0,21
USER_022728,3,3,83
USER_083192,2,2,49
USER_125035,2,3,40
USER_143817,2,2,64
USER_168560,3,6,94
USER_156341,2,2,65
USER_108174,2,3,54
USER_195521,1,0,23
USER_142466,3,8,91
USER_048447,3,7,87
USER_122008,1,0,34
USER_061041,1,0,39
USER_154140,2,1,60
USER_137555,1,0,13
USER_046479,2,3,42
USER_152531,1,0,19
USER_014805,3,3,76
USER_162201,3,9,83
USER_030751,3,5,98
USER_183728,2,2,62
USER_049721,2,1,54
USER_197380,2,1,59
USER_193569,1,0,25
USER_086585,3,8,89
USER_185922,1,0,32
USER_005597,2,1,67
USER_022378,1,0,36
USER_135387,1,1,17
USER_010244,1,0,37
USER_110083,1,0,18
USER_028063,1,1,28
USER_145316,1,0,34
USER_064600,1,1,18
USER_094876,2,3,46
USER_025878,2,1,52
USER_036194,1,1,31
USER_181290,1,1,29
USER_184183,3,9,86
USER_095732,1,1,23
USER_044720,1,0,13
USER_062914,2,1,51
USER_018068,3,7,77
USER_098384,1,0,20
USER_141131,3,6,90
USER_198418,1,0,30
USER_127735,1,1,29
USER_074206,2,2,43
USER_145469,1,1,20
USER_173003,1,0,29
USER_145454,1,0,26
USER_092382,1,1,20
USER_123260,2,2,56
USER_071428,2,1,47
USER_050014,3,7,70
USER_134156,1,1,20
USER_058800,1,0,37
USER_050120,3,3,83
USER_034115,1,1,30
USER_105122,1,0,13
USER_070298,1,0,32
USER_006469,1,0,36
USER_154211,3,7,98
USER_147110,3,7,94
USER_034096,1,1,17
USER_006353,2,1,57
USER_014627,1,1,32
USER_084298,2,1,40
USER_085231,2,2,64
USER_148161,1,1,27
USER_169151,1,1,24
USER_123463,1,0,22
USER_183013,1,1,36
USER_043476,3,9,90
USER_167399,1,1,27
USER_062008,2,3,43
USER_188204,1,1,20
USER_009323,2,3,52
USER_085515,2,1,56
USER_166065,1,0,19
USER_025238,1,0,31
USER_113977,2,1,56
USER_065398,3,6,92
USER_007247,1,1,36
USER_055525,1,1,31
USER_002447,1,1,16
USER_117879,1,1,21
USER_037798,1,1,26
USER_169376,2,1,54
USER_059634,3,7,79
USER_012479,1,1,33
USER_196517,3,5,87
USER_145130,3,9,83
USER_195990,3,5,81
USER_039866,2,2,55
USER_190014,2,3,56
USER_042720,3,3,92
USER_192740,3,8,98
USER_037785,1,0,30
USER_185581,2,2,58
USER_186002,2,3,44
USER_163101,3,8,80
USER_155936,1,1,17
USER_119593,1,1,29
USER_159727,1,1,35
USER_029182,3,5,84
USER_140660,1,0,36
USER_166523,3,5,99
USER_139178,1,0,38
USER_196341,2,1,54
USER_007816,2,3,48
USER_148471,1,1,21
USER_097360,2,2,58
USER_004085,3,3,85
USER_143207,1,0,18
USER_085739,3,5,87
USER_033107,1,1,11
USER_135858,3,5,73
USER_030181,2,3,58
USER_025670,2,2,58
USER_082849,1,0,35
USER_002482,2,3,55
USER_085438,2,1,48
USER_055005,2,2,40
USER_188281,1,1,37
USER_105331,1,0,20
USER_041144,2,3,40
USER_071736,1,1,39
USER_169947,1,0,15
USER_174770,2,1,48
USER_127689,2,2,66
USER_019402,1,1,10
USER_110758,2,2,54
USER_162273,1,1,16
USER_189269,2,3,58
USER_160201,2,1,58
USER_137319,1,0,15
USER_019112,1,0,34
USER_156425,1,0,21
USER_124084,2,3,45
USER_102814,3,5,93
USER_184144,1,1,17
USER_156843,1,1,32
USER_051753,1,1,22
USER_061419,1,1,37
USER_062879,2,1,66
USER_122443,1,0,16
USER_086726,1,0,37
USER_066836,1,1,18
USER_088005,1,1,17
USER_058113,2,3,50
USER_114313,1,1,26
USER_061192,3,3,86
USER_014294,1,0,39
USER_016634,3,3,96
USER_017920,1,0,28
USER_104694,2,3,44
USER_188318,3,8,70
USER_058489,2,1,68
USER_181241,2,1,68
USER_002852,1,1,19
USER_176174,2,3,56
USER_187589,2,1,55
USER_103605,1,1,29
USER_067343,1,1,13
USER_187367,1,0,17
USER_060754,2,2,64
USER_013183,2,2,53
USER_089642,1,0,10
USER_112590,3,3,98
USER_038993,2,3,68
USER_156527,1,1,27
USER_140124,1,1,11
USER_054501,1,0,35
USER_025810,1,1,26
USER_063482,1,0,16
USER_119786,2,1,66
USER_086995,3,9,81
USER_013777,1,1,21
USER_091750,1,1,29
USER_170901,1,1,14
USER_181434,3,9,78
USER_195115,1,0,24
USER_084721,2,1,53
USER_047016,1,1,26
USER_015934,2,1,56
USER_097380,1,1,33
USER_184054,2,3,52
USER_118050,1,1,20
USER_031714,3,8,71
USER_063961,1,1,35
USER_189278,3,3,82
USER_045428,3,8,73
USER_039056,1,1,16
USER_184079,1,1,33
USER_197529,1,0,20
USER_110149,1,1,38
USER_137645,1,0,10
USER_180636,1,1,25
USER_110604,3,4,73
USER_115461,1,1,25
USER_173635,2,1,66
USER_160332,2,3,69
USER_017104,1,1,36
USER_139965,1,0,35
USER_165339,1,1,39
USER_091934,3,9,76
USER_188593,2,3,66
USER_066609,2,3,45
USER_136488,3,7,70
USER_060495,3,6,84
USER_155022,3,9,84
USER_178419,3,6,87
USER_106531,1,1,32
USER_013644,2,2,62
USER_151862,1,1,32
USER_048003,1,1,12
USER_181286,1,0,39
USER_141463,1,1,37
USER_005901,1,1,23
USER_063764,1,1,34
USER_000129,1,0,29
USER_093942,1,1,13
USER_100912,1,0,12
USER_050338,2,3,41
USER_176519,3,4,84
USER_120878,2,2,45
USER_122031,3,9,76
USER_132933,1,0,36
USER_020623,2,3,63
USER_153781,3,3,79
USER_160200,2,2,57
USER_056782,1,1,24
USER_113632,1,0,27
USER_044239,2,2,41
USER_199153,1,1,23
USER_022889,2,3,52
USER_072433,2,2,61
USER_106579,3,5,73
USER_132138,1,1,25
USER_099729,1,0,19
USER_116962,2,1,48
USER_000589,1,1,19
USER_160180,1,0,36
USER_058542,2,3,67
USER_039784,1,1,34
USER_067304,1,1,39
USER_091755,1,1,20
USER_101505,1,1,34
USER_007561,2,1,58
USER_138562,3,9,80
USER_147862,1,1,10
USER_136155,3,6,91
USER_162053,2,3,67
USER_096111,3,5,72
USER_048444,2,1,44
USER_059625,1,1,35
USER_103273,1,0,38
USER_029682,3,5,76
USER_173945,2,1,49
USER_097554,2,3,57
USER_124885,3,6,70
USER_100611,2,3,68
USER_154564,2,2,50
USER_061052,2,2,49
USER_064535,1,0,33
USER_174208,2,1,48
USER_193668,1,0,19
USER_015535,1,1,16
USER_150806,2,1,48
USER_112085,2,1,63
USER_029401,1,1,13
USER_102154,2,1,66
USER_164118,1,1,17
USER_034988,1,0,37
USER_021472,3,7,90
USER_052169,3,9,88
USER_075803,2,3,54
USER_041314,2,3,59
USER_145427,1,0,17
USER_054277,2,3,52
USER_116587,2,3,55
USER_138051,3,4,99
USER_126185,2,3,68
USER_106912,1,1,12
USER_144416,1,1,10
USER_134240,1,1,16
USER_083574,2,2,44
USER_008377,3,4,84
USER_154864,2,3,44
USER_023415,2,1,49
USER_031763,2,2,69
USER_041587,2,3,68
USER_002786,3,5,80
USER_135721,2,3,47
USER_179779,1,1,23
USER_014192,1,1,30
USER_049591,1,1,38
USER_086037,1,1,29
USER_144512,2,2,44
USER_034393,1,0,15
USER_082311,1,1,10
USER_134624,2,2,57
USER_139896,1,0,31
USER_189012,2,3,64
USER_142015,1,0,35
USER_055713,1,1,25
USER_015456,3,9,74
USER_004322,1,0,10
USER_185279,1,0,30
USER_064293,2,1,54
USER_075529,1,1,35
USER_096370,1,0,36
USER_089768,2,1,67
USER_193446,3,9,70
USER_032861,3,5,80
USER_130465,3,4,73
USER_163776,1,0,23
USER_198818,3,4,82
USER_150194,2,3,43
USER_078948,3,4,84
USER_065559,3,3,94
USER_134911,1,0,33
USER_155810,2,3,61
USER_133810,2,1,58
USER_038352,3,8,82
USER_156379,3,5,73
USER_127184,2,2,63
USER_098424,2,3,58
USER_028327,3,7,77
USER_079862,1,0,16
USER_120628,1,0,21
USER_171139,1,0,21
USER_019142,1,0,14
USER_085298,1,1,24
USER_179223,3,6,91
USER_100470,2,2,57
USER_055505,1,1,39
USER_151407,2,1,62
USER_018033,2,2,66
USER_131781,2,3,62
USER_198167,1,0,24
USER_054397,1,0,16
USER_017394,3,6,82
USER_056816,1,1,39
USER_175291,1,1,14
USER_043164,1,0,21
USER_143145,1,1,18
USER_015200,1,1,26
USER_194967,2,3,46
USER_012544,1,0,28
USER_199985,1,1,21
USER_022416,1,1,20
USER_007835,1,1,16
USER_119936,1,1,29
USER_000704,2,1,64
USER_122872,3,8,95
USER_169374,3,8,82
USER_069850,1,0,39
USER_183153,1,0,26
USER_020549,2,3,63
USER_194040,1,1,27
USER_056964,1,0,18
USER_148890,3,3,79
USER_026494,1,1,19
USER_131161,2,3,51
USER_047271,2,1,53
USER_073123,1,1,26
USER_095408,3,6,85
USER_029976,3,6,72
USER_087378,2,1,58
USER_145598,2,2,53
USER_184028,3,3,83
USER_036046,3,6,91
USER_009225,1,0,28
USER_159069,3,7,72
USER_084167,2,3,60
USER_046855,2,1,63
USER_007046,2,3,50
USER_180515,1,1,20
USER_106919,2,3,47
USER_117619,2,2,41
USER_063328,2,1,54
USER_199694,3,8,86
USER_172777,1,0,27
USER_134801,1,0,17
USER_054750,2,3,61
USER_025212,1,0,24
USER_090330,2,1,62
USER_147084,3,7,86
USER_093331,2,2,58
USER_025483,1,0,27
USER_062095,1,1,35
USER_112834,3,7,76
USER_187283,1,1,34
USER_185748,3,5,89
USER_001775,3,7,73
USER_141632,1,1,19
USER_128344,1,1,38
USER_127888,2,1,65
USER_102967,3,7,70
USER_101792,1,0,36
USER_132812,1,0,25
USER_118924,1,1,23
USER_053103,2,1,41
USER_081866,3,6,80
USER_193564,3,6,98
USER_026317,1,0,30
USER_188679,2,1,49
USER_137649,2,1,41
USER_119463,1,0,19
USER_057217,2,2,41
USER_017339,3,7,80
USER_081540,2,1,45
USER_070429,3,3,98
USER_131225,2,2,41
USER_097720,2,1,56
USER_170333,2,2,55
USER_181867,1,1,30
USER_124743,1,0,36
USER_046017,1,1,38
USER_023755,1,0,16
USER_105225,2,1,59
USER_162716,2,3,46
USER_048925,2,3,65
USER_136745,1,1,28
USER_164180,2,3,63
USER_053078,1,1,38
USER_089015,1,1,15
USER_130968,3,8,91
USER_186635,1,0,26
USER_051877,1,1,12
USER_188333,1,1,23
USER_146666,2,1,60
USER_013163,3,7,82
USER_125639,1,0,29
USER_070924,2,2,63
USER_155221,3,3,96
USER_031567,3,7,86
USER_198017,1,1,39
USER_099531,1,0,38
USER_078739,1,1,23
USER_157062,2,1,68
USER_137800,2,2,55
USER_158132,2,3,59
USER_151869,1,0,12
USER_141683,2,2,66
USER_186673,1,1,37
USER_198684,3,7,86
USER_079907,3,6,81
USER_150116,1,0,10
USER_128899,2,2,48
USER_055170,1,0,10
USER_072618,1,1,22
USER_029229,1,0,10
USER_149612,1,1,31
USER_020921,2,3,69
USER_155748,3,8,72
USER_119622,1,1,39
USER_165408,2,1,48
USER_182777,3,9,99
USER_198636,1,0,18
USER_151868,1,1,12
USER_093119,1,1,26
USER_150709,1,1,37
USER_161626,1,1,14
USER_038982,1,0,31
USER_195454,3,7,83
USER_166996,2,2,40
USER_053324,1,0,12
USER_031761,1,0,21
USER_057512,1,1,22
USER_007446,2,2,56
USER_182503,2,1,65
USER_027591,3,9,95
USER_062892,1,0,20
USER_176129,3,6,88
USER_199119,2,3,59
USER_006893,2,1,60
USER_175744,1,0,37
USER_106189,3,5,90
USER_184406,1,0,26
USER_086729,1,1,10
USER_118682,1,0,18
USER_095055,1,0,11
USER_193415,1,1,35
USER_064488,1,1,32
USER_084748,1,1,21
USER_169737,1,1,19
USER_189943,3,3,71
USER_109893,1,1,24
USER_114080,3,7,96
USER_093461,3,5,92
USER_170057,2,1,40
USER_130366,3,7,73
USER_170501,2,3,69
USER_009810,3,7,89
USER_103914,2,2,67
USER_001802,3,7,88
USER_179882,2,3,54
USER_126698,1,0,32
USER_069352,3,8,84
USER_013675,1,1,35
USER_169467,1,0,21
USER_064056,2,1,57
USER_034930,2,3,54
USER_191082,1,1,31
USER_149604,1,0,12
USER_074367,1,1,32
USER_032965,3,6,84
USER_147722,2,2,43
USER_092496,3,8,94
USER_032001,3,9,78
USER_192892,2,2,44
USER_043596,1,0,32
USER_020793,2,3,48
USER_139490,3,6,77
USER_057841,1,0,16
USER_188754,2,1,50
USER_154695,1,1,32
USER_160664,1,1,34
USER_045983,1,1,10
USER_128321,2,3,41
USER_167419,1,1,33
USER_126536,1,0,39
USER_193089,3,4,99
USER_168201,1,1,19
USER_193916,2,3,69
USER_073002,3,7,72
USER_060993,1,0,27
USER_148942,1,1,23
USER_092545,1,0,23
USER_100289,3,9,70
USER_190359,2,2,67
USER_121740,3,6,92
USER_075454,1,1,23
USER_038115,1,1,10
USER_187225,2,2,44
USER_130816,2,3,69
USER_136095,2,1,63
USER_173224,1,1,28
USER_092647,1,0,32
USER_068865,1,0,11
USER_107148,2,2,53
USER_189387,2,1,47
USER_042927,2,3,57
USER_086157,2,1,60
USER_104736,1,1,29
USER_037242,1,0,13
USER_105475,1,1,22
USER_020758,2,1,51
USER_108267,1,1,20
USER_076407,3,9,71
USER_010338,2,1,40
USER_102716,1,1,31
USER_099241,1,1,32
USER_184558,3,8,91
USER_084791,1,0,12
USER_028466,1,0,37
USER_173519,3,6,93
USER_022360,3,6,86
USER_130837,2,3,55
USER_016568,1,0,34
USER_157501,1,1,14
USER_109011,1,1,39
USER_127770,2,3,59
USER_142148,1,0,18
USER_049355,3,4,83
USER_110671,3,6,78
USER_027826,3,4,97
USER_009757,1,0,23
USER_051767,1,1,26
USER_181838,3,8,90
USER_115727,3,4,80
USER_032218,1,1,12
USER_027050,3,8,77
USER_082430,1,1,15
USER_112725,1,0,14
USER_090927,2,3,53
USER_080709,1,1,15
USER_184684,1,1,23
USER_108363,1,0,35
USER_140706,1,0,30
USER_129083,3,8,83
USER_031135,3,8,76
USER_191904,1,1,13
USER_130213,2,3,46
USER_031747,2,2,59
USER_168304,2,2,60
USER_093636,2,2,57
USER_138341,3,9,79
USER_047689,1,1,27
USER_130631,3,3,71
USER_009901,2,2,46
USER_102215,2,3,60
USER_137422,1,1,34
USER_155571,2,2,66
USER_158290,3,9,72
USER_112081,3,8,86
USER_060305,1,0,28
USER_199481,1,0,14
USER_004271,1,0,23
USER_046166,3,5,86
USER_067440,1,0,18
USER_141764,1,0,26
USER_144746,1,1,26
USER_118570,3,7,75
USER_018290,1,1,31
USER_174129,2,1,44
USER_137205,1,0,19
USER_146367,3,8,81
USER_025962,1,1,28
USER_174189,3,3,79
USER_053267,2,1,49
USER_022504,2,3,52
USER_050379,2,2,61
USER_187694,2,3,52
USER_151391,2,3,45
USER_078320,3,8,88
USER_193091,1,1,28
USER_066878,2,2,49
USER_128131,3,9,96
USER_194412,2,1,64
USER_132893,1,1,39
USER_184967,1,1,30
USER_162686,1,1,12
USER_102064,2,2,45
USER_193975,1,1,36
USER_172945,3,9,73
USER_066241,2,1,55
USER_065387,2,2,55
USER_120438,1,1,32
USER_052741,3,3,92
USER_064105,1,0,29
USER_007960,1,0,30
USER_020390,2,2,59
USER_174463,3,3,77
USER_145827,1,1,32
USER_151677,2,3,63
USER_013008,1,0,21
USER_111957,2,1,46
USER_121060,2,2,64
USER_162485,1,1,12
USER_001417,3,5,98
USER_052909,3,7,92
USER_038419,3,9,98
USER_077361,1,1,34
USER_017919,2,2,58
USER_144725,3,7,82
USER_056914,3,7,81
USER_100712,3,9,78
USER_032944,3,4,99
USER_113814,1,1,11
USER_074857,1,1,17
USER_152004,1,0,37
USER_117962,1,1,30
USER_181737,3,9,73
USER_109377,1,1,29
USER_011045,2,3,46
USER_029881,3,5,80
USER_185810,2,3,57
USER_164600,2,2,69
USER_180393,1,0,28
USER_139605,1,0,24
USER_025765,1,1,35
USER_035018,1,0,28
USER_121806,2,1,57
USER_186989,3,5,90
USER_044001,1,1,16
USER_120505,2,2,44
USER_086301,3,6,93
USER_043857,2,3,42
USER_190777,2,2,52
USER_126460,3,4,81
USER_067511,1,1,21
USER_054141,2,2,53
USER_134700,1,0,25
USER_157235,1,1,35
USER_135232,2,1,69
USER_115769,1,0,13
USER_182439,3,3,96
USER_146655,1,0,36
USER_198458,2,2,58
USER_036794,2,3,53
USER_010048,1,1,29
USER_031463,2,3,68
USER_128040,2,1,49
USER_103380,2,2,65
USER_047048,2,1,60
USER_142072,1,0,29
USER_084829,1,0,36
USER_162930,3,3,94
USER_155203,2,1,44
USER_044836,3,4,92
USER_152781,1,1,19
USER_187966,1,0,25
USER_168454,3,7,99
USER_098773,3,5,95
USER_072819,1,0,18
USER_129320,2,1,56
USER_194696,1,1,20
USER_198315,3,4,74
USER_141245,3,3,90
USER_119984,1,0,13
USER_184463,1,0,31
USER_149367,2,2,40
USER_054798,3,7,97
USER_061949,1,1,36
USER_156002,1,0,13
USER_126686,3,4,84
USER_122781,2,3,51
USER_063382,2,2,52
USER_169206,1,1,12
USER_037757,1,0,32
USER_133705,1,0,14
USER_094864,1,1,14
USER_158105,3,4,96
USER_166515,1,0,34
USER_020815,1,0,16
USER_192046,1,1,34
USER_058150,1,1,20
USER_108984,1,1,10
USER_007598,2,1,48
USER_040757,2,1,44
USER_099581,1,0,37
USER_153076,1,1,11
USER_139907,3,5,74
USER_016831,1,1,36
USER_071392,3,3,90
USER_008958,3,8,84
USER_186521,2,2,54
USER_008269,2,3,49
USER_035255,1,0,14
USER_142552,2,2,50
USER_084620,2,3,60
USER_104142,1,1,29
USER_039822,2,2,52
USER_111397,1,0,18
USER_091502,1,1,10
USER_158155,1,0,35
USER_013473,1,1,32
USER_107122,1,0,21
USER_126546,1,1,20
USER_116226,2,3,48
USER_160613,1,0,25
USER_155029,1,1,38
USER_172759,3,7,74
USER_171243,1,0,16
USER_167260,3,9,71
USER_126127,1,0,20
USER_064985,3,5,85
USER_107733,2,1,55
USER_053883,1,0,32
USER_041726,2,3,61
USER_114914,1,1,15
USER_084124,3,7,81
USER_160964,2,1,40
USER_054707,2,3,46
USER_073555,1,1,23
USER_064100,1,0,22
USER_040836,1,0,22
USER_145921,2,1,51
USER_180819,1,0,34
USER_182161,1,0,30
USER_122238,1,1,21
USER_184287,1,0,37
USER_085171,1,0,23
USER_107449,1,0,32
USER_064449,1,0,29
USER_058693,1,0,29
USER_103431,2,2,47
USER_073904,1,1,27
USER_149771,1,0,35
USER_111655,2,3,69
USER_082734,1,0,29
USER_167349,3,8,98
USER_075230,3,4,85
USER_058072,2,1,64
USER_084685,1,1,14
USER_010161,2,3,41
USER_169301,1,0,11
USER_069965,2,1,50
USER_104241,3,8,85
USER_012054,1,1,22
USER_040863,1,0,34
USER_138481,1,0,23
USER_054359,1,0,23
USER_154132,1,0,18
USER_182095,1,0,23
USER_069501,3,9,85
USER_101440,1,1,27
USER_153587,2,2,57
USER_080386,1,1,28
USER_106718,2,1,40
USER_028975,3,9,92
USER_114398,1,0,19
USER_123012,1,0,16
USER_070020,2,2,45
USER_051476,2,3,68
USER_131068,2,3,48
USER_196473,3,4,79
USER_147962,2,3,45
USER_021873,1,1,11
USER_074057,2,1,48
USER_041692,1,1,16
USER_042038,1,1,35
USER_039526,1,0,23
USER_024750,1,0,31
USER_059956,2,2,68
USER_056753,3,4,76
USER_152016,1,0,39
USER_134829,1,0,15
USER_142933,1,1,12
USER_170382,1,0,19
USER_185434,1,0,14
USER_149823,1,1,36
USER_007011,2,3,64
USER_114957,3,5,97
USER_078413,1,1,30
USER_087423,1,0,14
USER_174026,1,1,24
USER_076408,3,8,98
USER_108200,1,1,14
USER_037279,1,1,23
USER_058500,2,2,56
USER_112207,1,1,15
USER_032744,2,3,64
USER_014987,1,0,33
USER_051857,1,0,34
USER_075252,2,2,51
USER_078274,2,2,59
USER_167703,1,1,16
USER_106012,1,0,17
USER_118963,1,0,21
USER_002166,1,0,21
USER_006508,3,5,79
USER_041929,3,3,77
USER_182546,1,1,35
USER_141290,2,1,49
USER_158733,1,0,21
USER_169794,1,1,26
USER_011725,1,1,14
USER_073307,2,1,48
USER_037473,3,7,91
USER_105598,1,0,24
USER_173513,1,1,25
USER_091724,1,0,11
USER_141495,3,6,85
USER_095052,1,0,35
USER_018921,1,0,23
USER_104979,2,1,45
USER_170685,2,3,40
USER_107705,2,2,62
USER_119261,3,4,85
USER_041808,2,1,43
USER_064727,3,6,89
USER_077722,2,3,67
USER_094846,3,7,81
USER_131105,3,4,93
USER_085240,1,1,23
USER_081083,3,9,78
USER_040412,1,0,25
USER_011119,1,1,32
USER_123057,3,5,95
USER_137461,1,1,35
USER_136230,2,3,57
USER_072884,1,1,22
USER_111536,1,0,32
USER_096189,2,3,48
USER_067997,2,2,63
USER_029486,1,0,19
USER_197747,1,0,14
USER_000452,3,4,74
USER_133996,1,1,24
USER_013558,1,0,34
USER_030370,3,7,89
USER_179794,1,1,12
USER_052293,2,3,41
USER_107972,3,4,97
USER_114024,2,3,58
USER_001426,2,3,68
USER_110110,2,3,46
USER_032845,3,6,79
USER_058394,2,2,67
USER_186958,3,8,82
USER_118695,2,1,63
USER_123927,1,1,38
USER_022186,1,0,17
USER_159659,1,1,24
USER_148053,3,7,76
USER_045048,1,1,13
USER_039253,2,2,46
USER_117952,2,2,49
USER_131163,2,3,47
USER_058463,1,0,22
USER_172023,2,2,53
USER_008524,1,1,24
USER_013739,1,0,20
USER_066649,1,1,27
USER_042787,2,1,43
USER_161788,3,4,80
USER_010583,2,1,65
USER_183665,3,3,85
USER_055954,1,1,19
USER_055518,1,1,19
USER_180230,1,1,32
USER_111062,2,3,69
USER_042353,3,8,73
USER_161380,2,1,48
USER_032228,2,2,59
USER_172382,2,3,53
USER_041645,1,1,21
USER_153541,1,0,36
USER_152425,1,1,22
USER_060635,1,0,33
USER_146645,2,1,64
USER_109429,3,7,78
USER_123249,3,3,88
USER_089531,1,1,39
USER_058669,2,3,57
USER_089317,3,5,78
USER_052976,2,2,40
USER_012558,1,1,29
USER_093363,2,2,57
USER_077106,2,3,49
USER_071954,1,0,28
USER_086299,2,2,53
USER_156085,3,8,87
USER_095876,1,0,26
USER_031508,3,7,82
USER_042054,3,6,90
USER_153797,1,0,39
USER_074766,1,1,20
USER_029959,1,0,20
USER_112006,1,0,20
USER_071027,1,1,11
USER_161685,2,2,41
USER_166970,2,2,55
USER_083723,1,1,19
USER_154128,2,1,65
USER_114940,1,1,32
